E1,E2,E3,n1,n2,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100,y101,y102,y103,y104,y105,y106,y107,y108,y109,y110,y111,y112,y113,y114,y115,y116,y117,y118,y119,y120,y121,y122,y123,y124,y125,y126,y127,y128,y129,y130,y131,y132,y133,y134,y135,y136,y137,y138,y139,y140,y141,y142,y143,y144,y145,y146,y147,y148,y149,y150,y151,y152,y153,y154,y155,y156,y157,y158,y159,y160,y161,y162,y163,y164,y165,y166,y167,y168,y169,y170,y171,y172,y173,y174,y175,y176,y177,y178,y179,y180,y181,y182,y183,y184,y185,y186,y187,y188,y189,y190,y191,y192,y193,y194,y195,y196,y197,y198,y199,y200,y201,y202,y203,y204,y205,y206,y207,y208,y209,y210,y211,y212,y213,y214,y215,y216,y217,y218,y219,y220,y221,y222,y223,y224,y225,y226,y227,y228,y229,y230,y231,y232,y233,y234,y235,y236,y237,y238,y239,y240,y241,y242,y243,y244,y245,y246,y247,y248,y249,y250,y251,y252,y253,y254,y255,y256,y257,y258,y259,y260,y261,y262,y263,y264,y265,y266,y267,y268,y269,y270,y271,y272,y273,y274,y275,y276,y277,y278,y279,y280,y281,y282,y283,y284,y285,y286,y287,y288,y289,y290,y291,y292,y293,y294,y295,y296,y297,y298,y299,y300,y301,y302,y303,y304,y305,y306,y307,y308,y309,y310,y311,y312,y313,y314,y315,y316,y317,y318,y319,y320,y321,y322,y323,y324,y325,y326,y327,y328,y329,y330,y331,y332,y333,y334,y335,y336,y337,y338,y339,y340,y341,y342,y343,y344,y345,y346,y347,y348,y349,y350,y351,y352,y353,y354,y355,y356,y357,y358,y359,y360,y361,y362,y363,y364,y365,y366,y367,y368,y369,y370,y371,y372,y373,y374,y375,y376,y377,y378,y379,y380,y381,y382,y383,y384,y385,y386,y387,y388,y389,y390,y391,y392,y393,y394,y395,y396,y397,y398,y399,y400,y401,y402,y403,y404,y405,y406,y407,y408,y409,y410,y411,y412,y413,y414,y415,y416,y417,y418,y419,y420,y421,y422,y423,y424,y425,y426,y427,y428,y429,y430,y431,y432,y433,y434,y435,y436,y437,y438,y439,y440,y441,y442,y443,y444,y445,y446,y447,y448,y449,y450,y451,y452,y453,y454,y455,y456,y457,y458,y459,y460,y461,y462,y463,y464,y465,y466,y467,y468,y469,y470,y471,y472,y473,y474,y475,y476,y477,y478,y479,y480,y481,y482,y483,y484,y485,y486,y487,y488,y489,y490,y491,y492,y493,y494,y495,y496,y497,y498,y499,y500,y501,y502,y503,y504,y505,y506,y507,y508,y509,y510,y511,y512,y513,y514,y515,y516,y517,y518,y519,y520,y521,y522,y523,y524,y525,y526,y527,y528,y529,y530,y531,y532,y533,y534,y535,y536,y537,y538,y539,y540,y541,y542,y543,y544,y545,y546,y547,y548,y549,y550,y551,y552,y553,y554,y555,y556,y557,y558,y559,y560,y561,y562,y563,y564,y565,y566,y567,y568,y569,y570,y571,y572,y573,y574,y575,y576,y577,y578,y579,y580,y581,y582,y583,y584,y585,y586,y587,y588,y589,y590,y591,y592,y593,y594,y595,y596,y597,y598,y599,y600,y601,y602,y603,y604,y605,y606,y607,y608,y609,y610,y611,y612,y613,y614,y615,y616,y617,y618,y619,y620,y621,y622,y623
0.8193581215105951,1.210287456214428,1.5862788478843868,0.0033913074498996,0.0001214316538535,7.56338916980493e+16,8.21930000361474e+16,8.93191876920615e+16,9.703745762725104e+16,1.0536154169298632e+17,1.1426763307199198e+17,1.2375847751391342e+17,1.3428182913806776e+17,1.4532669467866563e+17,1.5732139070352272e+17,1.7023155149826464e+17,1.839116029780861e+17,1.9884096598563245e+17,2.1460075361712576e+17,2.3155820634032627e+17,2.498992943759304e+17,2.68605861475323e+17,2.9016489849831206e+17,3.117239355213028e+17,3.354060197791532e+17,3.6098496948962445e+17,3.865639192000976e+17,4.15572737616165e+17,4.4616504558958246e+17,4.7675735356300006e+17,5.107986618135944e+17,5.4759688053526406e+17,5.843950992569366e+17,6.220591422599121e+17,6.664167295050496e+17,7.107743167501871e+17,7.551319039953216e+17,8.024352598739738e+17,8.557413766031849e+17,9.090474933323924e+17,9.623536100616036e+17,1.017332836318066e+18,1.080760040068574e+18,1.1441872438190863e+18,1.2076144475695987e+18,1.2710416513201065e+18,1.340731829428487e+18,1.4148642366274596e+18,1.4889966438264276e+18,1.5631290510254003e+18,1.6372614582243735e+18,1.717040168466201e+18,1.801499713740912e+18,1.885959259015622e+18,1.9704188042903268e+18,2.0548783495650373e+18,2.1393770200632676e+18,2.232307720240273e+18,2.3252384204172856e+18,2.418169120594298e+18,2.5110998207713034e+18,2.604030520948316e+18,2.699652108593647e+18,2.798401031105197e+18,2.8971499536167537e+18,2.9958988761283103e+18,3.09464779863986e+18,3.193396721151417e+18,3.2952578120136494e+18,3.397388175527767e+18,3.499518539041892e+18,3.601648902556016e+18,3.7037792660701327e+18,3.8064076180014633e+18,3.909854568621116e+18,4.013301519240776e+18,4.116748469860437e+18,4.220195420480097e+18,4.323642371099749e+18,4.426737970533377e+18,4.529764703087687e+18,4.632791435642003e+18,4.73581816819632e+18,4.838844900750637e+18,4.941297329156987e+18,5.042370584784439e+18,5.143443840411885e+18,5.244517096039337e+18,5.345590351666788e+18,5.446663607294242e+18,5.545169889992803e+18,5.642829005661628e+18,5.740488121330447e+18,5.838147236999272e+18,5.935806352668098e+18,6.032437285691277e+18,6.125194214681407e+18,6.217951143671545e+18,6.310708072661676e+18,6.403465001651812e+18,6.496221930641951e+18,6.584658139348932e+18,6.670943184619409e+18,6.757228229889896e+18,6.843513275160374e+18,6.92979832043086e+18,7.015063068067108e+18,7.093217502671917e+18,7.171371937276732e+18,7.249526371881546e+18,7.327680806486357e+18,7.405835241091171e+18,7.478247012111384e+18,7.546557378851891e+18,7.614867745592403e+18,7.683178112332909e+18,7.751488479073421e+18,7.819322839828674e+18,7.876090108631882e+18,7.932857377435085e+18,7.989624646238293e+18,8.046391915041494e+18,8.103159183844702e+18,8.153372933707613e+18,8.197009837327249e+18,8.240646740946885e+18,8.284283644566525e+18,8.327920548186158e+18,8.371557451805795e+18,8.404518880793569e+18,8.43700047678301e+18,8.467974481804456e+18,8.492347407877584e+18,8.516720333950708e+18,8.537789764573651e+18,8.55419978487531e+18,8.570609805176973e+18,8.581965682192469e+18,8.590525188543713e+18,8.599084694894959e+18,8.600766201810321e+18,8.601444736646947e+18,8.60131718114847e+18,8.59406738859017e+18,8.586817596031869e+18,8.57694946754201e+18,8.561779948569037e+18,8.546610429596067e+18,8.527058378473156e+18,8.504056567909123e+18,8.481054757345087e+18,8.452008006358326e+18,8.421339658676902e+18,8.390541840926243e+18,8.352441664563971e+18,8.314341488201694e+18,8.274482599761027e+18,8.229243583183491e+18,8.184004566605952e+18,8.135535564940868e+18,8.083500806657436e+18,8.031466048373999e+18,7.974918901028221e+18,7.916476616744106e+18,7.858034332459987e+18,7.794014024720057e+18,7.729594239827126e+18,7.66428136099945e+18,7.594352292126166e+18,7.524423223252878e+18,7.452535793876314e+18,7.377598697645491e+18,7.302661601414675e+18,7.224946641430033e+18,7.145528986104048e+18,7.066111330778058e+18,6.983353313784482e+18,6.900000815675595e+18,6.816385222395431e+18,6.729653467308701e+18,6.642921712221977e+18,6.555324190310492e+18,6.465770446304323e+18,6.376216702298154e+18,6.285995506879669e+18,6.195048528503933e+18,6.103267797734761e+18,6.010711529936769e+18,5.91758412647792e+18,5.823912298079344e+18,5.729530930003186e+18,5.634804705741043e+18,5.539766478051631e+18,5.444404490893171e+18,5.348806736707708e+18,5.253094100516185e+18,5.157295796261101e+18,5.061470982829192e+18,4.965708590244038e+18,4.870036613474672e+18,4.774510730084052e+18,4.67927345856093e+18,4.584285972466822e+18,4.489571432731642e+18,4.3953057404635786e+18,4.301502766984919e+18,4.208110335891591e+18,4.115163438068452e+18,4.0229919574896287e+18,3.931355246457017e+18,3.8402718077420047e+18,3.749940955012545e+18,3.6604618879321887e+18,3.571651318896844e+18,3.483526995914248e+18,3.396525503762219e+18,3.310368708470731e+18,3.225010021093059e+18,3.140612299066447e+18,3.057486597999009e+18,2.975271803756285e+18,2.893985958063202e+18,2.8140759338458665e+18,2.7353926975336847e+18,2.6577564691724457e+18,2.581241299621437e+18,2.50649514629544e+18,2.432920944825941e+18,2.360539141385688e+18,2.2897608109955e+18,2.220684179292825e+18,2.1529330602495736e+18,2.0865287079682447e+18,2.0223069158606533e+18,1.9596418959812104e+18,1.898458154223148e+18,1.8390682876427628e+18,1.7819335261246664e+18,1.7264030256214538e+18,1.672493785750068e+18,1.6209711295098726e+18,1.5714549779648435e+18,1.523644894439876e+18,1.477670195317255e+18,1.4343974475778596e+18,1.3928614701243763e+18,1.3530598057600504e+18,1.31554509177969e+18,1.2802552769869747e+18,1.246648173635085e+18,1.2147142745194186e+18,1.185473109267887e+18,1.1577161537451566e+18,1.1314074044870284e+18,1.107509487155906e+18,1.0845445158276532e+18,1.0640009969152028e+18,1.0443545086841204e+18,1.026713901980536e+18,1.009883388486979e+18,9.951312872991718e+17,9.80517333346048e+17,9.6858215287461e+17,9.566469724031716e+17,9.4631214721188e+17,9.370689534605988e+17,9.278257597093176e+17,9.208382463049592e+17,9.141168314419889e+17,9.073954165790176e+17,9.028171594130476e+17,8.984139994983977e+17,8.940108395837478e+17,8.90985312055881e+17,8.88677539011916e+17,8.863697659679511e+17,8.841810021656883e+17,8.837400971353769e+17,8.832991921050657e+17,8.828582870747543e+17,8.825993336675932e+17,8.838025900224983e+17,8.850058463774035e+17,8.862091027323086e+17,8.874123590872134e+17,8.897097470327916e+17,8.923483550018524e+17,8.949869629709135e+17,8.976255709399745e+17,9.002641789090355e+17,9.04121606292818e+17,9.08005121821408e+17,9.118886373499968e+17,9.157721528785868e+17,9.196556684071764e+17,9.243099021919724e+17,9.292676030612864e+17,9.342253039306012e+17,9.391830047999162e+17,9.441407056692312e+17,9.49098406538546e+17,9.549137168457504e+17,9.60793794153266e+17,9.666738714607804e+17,9.725539487682956e+17,9.784340260758108e+17,9.843141033833262e+17,9.906378100905478e+17,9.973054374261368e+17,1.0039730647617268e+18,1.0106406920973166e+18,1.0173083194329064e+18,1.0239759467684964e+18,1.030643574104086e+18,1.0376849520597348e+18,1.0450197816767852e+18,1.052354611293837e+18,1.0596894409108888e+18,1.0670242705279404e+18,1.074359100144992e+18,1.0816939297620428e+18,1.0890287593790944e+18,1.096840659163198e+18,1.1047323350338072e+18,1.112624010904416e+18,1.1205156867750252e+18,1.1284073626456344e+18,1.1362990385162436e+18,1.1441907143868516e+18,1.1520823902574604e+18,1.160143683195374e+18,1.1684782791014175e+18,1.176812875007462e+18,1.1851474709135068e+18,1.1934820668195515e+18,1.201816662725596e+18,1.2101512586316408e+18,1.2184858545376855e+18,1.22682045044373e+18,1.23517249875895e+18,1.243789544053714e+18,1.2524065893484774e+18,1.26102363464324e+18,1.2696406799380037e+18,1.2782577252327672e+18,1.2868747705275308e+18,1.2954918158222945e+18,1.304108861117058e+18,1.3127259064118218e+18,1.321342951706585e+18,1.3299293522409157e+18,1.3385084948172042e+18,1.3470876373934945e+18,1.3556667799697843e+18,1.364245922546073e+18,1.3728250651223631e+18,1.3814042076986532e+18,1.3899833502749432e+18,1.3985624928512333e+18,1.407141635427523e+18,1.415720778003813e+18,1.4239082220412247e+18,1.4317481774334743e+18,1.4395881328257231e+18,1.4474280882179732e+18,1.455268043610223e+18,1.4631079990024717e+18,1.4709479543947215e+18,1.4787879097869711e+18,1.4866278651792212e+18,1.494467820571471e+18,1.5023077759637207e+18,1.5101477313559703e+18,1.517734472371722e+18,1.523523066808768e+18,1.5293116612458132e+18,1.5351002556828593e+18,1.5408888501199053e+18,1.5466774445569505e+18,1.5524660389939963e+18,1.5582546334310423e+18,1.5640432278680883e+18,1.5698318223051348e+18,1.5756204167421809e+18,1.581409011179227e+18,1.587197605616273e+18,1.592986200053319e+18,1.5969599599014963e+18,1.5989384653338304e+18,1.6009169707661647e+18,1.6028954761984983e+18,1.6048739816308326e+18,1.6068524870631667e+18,1.6088309924955008e+18,1.610809497927835e+18,1.6127880033601687e+18,1.614766508792503e+18,1.616745014224837e+18,1.6187235196571712e+18,1.6207020250895053e+18,1.622680530521839e+18,1.6246590359541732e+18,1.6242874514507576e+18,1.621206539947079e+18,1.6181256284434e+18,1.6150447169397217e+18,1.6119638054360428e+18,1.608882893932364e+18,1.6058019824286853e+18,1.6027210709250063e+18,1.5996401594213284e+18,1.5965592479176497e+18,1.5934783364139707e+18,1.5903974249102927e+18,1.587316513406614e+18,1.5842356019029353e+18,1.5811546903992563e+18,1.5757260314269304e+18,1.5674587099158807e+18,1.5591913884048307e+18,1.5509240668937812e+18,1.5426567453827315e+18,1.5343894238716828e+18,1.526122102360633e+18,1.517854780849583e+18,1.509587459338535e+18,1.5013201378274852e+18,1.4930528163164357e+18,1.4847854948053857e+18,1.476518173294336e+18,1.4682508517832863e+18,1.4599835302722363e+18,1.44978525572113e+18,1.4371378432718605e+18,1.4244904308225928e+18,1.4118430183733233e+18,1.3991956059240535e+18,1.386548193474786e+18,1.3739007810255163e+18,1.361253368576247e+18,1.3486059561269775e+18,1.335958543677708e+18,1.3233111312284385e+18,1.310663718779169e+18,1.2980163063298995e+18,1.2853688938806318e+18,1.2727214814313623e+18,1.2592124233018767e+18,1.2445566179608668e+18,1.2299008126198543e+18,1.2152450072788424e+18,1.20058920193783e+18,1.185933396596818e+18,1.1712775912558057e+18,1.1566217859147935e+18,1.1419659805737812e+18,1.1273101752327688e+18,1.1126543698917588e+18,1.0979985645507464e+18,1.083342759209734e+18,1.068686953868724e+18,1.0540311485277116e+18,1.0400717701115686e+18,1.0270852637627889e+18,1.014098757414009e+18,1.0011122510652292e+18,9.881257447164495e+17,9.751392383676696e+17,9.6215273201889e+17,9.49166225670112e+17,9.361797193213324e+17,9.231932129725524e+17,9.102067066237748e+17,8.97220200274995e+17,8.84233693926215e+17,8.712471875774355e+17,8.582606812286556e+17,8.468368448171232e+17,8.377052419521738e+17,8.285736390872243e+17,8.194420362222748e+17,8.103104333573267e+17,8.011788304923773e+17,7.920472276274278e+17,7.829156247624796e+17,7.737840218975302e+17,7.646524190325809e+17,7.555208161676314e+17,7.463892133026821e+17,7.372576104377326e+17,7.281260075727832e+17,7.189944047078337e+17,7.110044735692742e+17,7.047738517978396e+17,6.985432300264049e+17,6.923126082549711e+17,6.860819864835364e+17,6.798513647121018e+17,6.736207429406671e+17,6.673901211692324e+17,6.611594993977978e+17,6.54928877626363e+17,6.486982558549284e+17,6.424676340834936e+17,6.362370123120599e+17,6.300063905406252e+17,6.237757687691905e+17,6.179019218159598e+17,6.12605946873679e+17,6.073099719313981e+17,6.020139969891173e+17,5.967180220468365e+17,5.914220471045556e+17,5.861260721622748e+17,5.80830097219994e+17,5.755341222777132e+17,5.70238147335433e+17,5.6494217239315226e+17,5.5964619745087136e+17,5.5435022250859136e+17,5.4905424756631046e+17,5.437582726240297e+17,5.38447607817694e+17,5.331119194091566e+17,5.277762310006192e+17,5.224405425920818e+17,5.171048541835444e+17,5.11769165775007e+17,5.064334773664704e+17,5.0109778895793286e+17,4.957621005493955e+17,4.904264121408589e+17,4.850907237323216e+17,4.7975503532378406e+17,4.7441934691524666e+17,4.6908365850670925e+17,4.6374797009817184e+17,4.583539864648982e+17,4.528554945485012e+17,4.4735700263210426e+17,4.418585107157081e+17,4.363600187993111e+17,4.308615268829142e+17,4.25363034966518e+17,4.1986454305012096e+17,4.143660511337241e+17,4.088675592173271e+17,4.033690673009302e+17,3.9787057538453325e+17,3.9237208346813626e+17,3.8687359155173926e+17,3.813750996353431e+17,3.75926231288828e+17,3.705710582695946e+17,3.652158852503621e+17,3.598607122311287e+17,3.545055392118953e+17,3.4915036619266195e+17,3.437951931734286e+17,3.384400201541952e+17,3.3308484713496186e+17,3.2772967411572845e+17,3.223745010964951e+17,3.1701932807726246e+17,3.116641550580291e+17,3.063089820387958e+17,3.0095380901956314e+17,2.9559863600032966e+17,2.902434629810964e+17,2.8556170965070406e+17,2.810147326505437e+17,2.764677556503835e+17,2.719207786502232e+17,2.6737380165006288e+17,2.6282682464990266e+17,2.5827984764974298e+17,2.537328706495827e+17,2.491858936494224e+17,2.4463891664926275e+17,2.4009193964910246e+17,2.355449626489421e+17,2.309979856487819e+17,2.264510086486216e+17,2.2190403164846128e+17,2.1735705464830096e+17,2.1281007764814077e+17,2.082631006479804e+17,2.0465667146372128e+17,2.0151574363571376e+17,1.9837481580770624e+17,1.952338879796992e+17,1.9209296015169165e+17,1.889520323236841e+17,1.858111044956765e+17,1.8267017666766906e+17,1.795292488396615e+17,1.76388321011654e+17,1.7324739318364646e+17,1.7010646535563942e+17,1.669655375276319e+17,1.638246096996244e+17,1.6068368187161728e+17,1.5754275404360976e+17,1.5440182621560224e+17,1.5126089838759472e+17,1.481199705595872e+17,1.4497904273157968e+17,1.4274019276914678e+17,1.4091006235955528e+17,1.390799319499638e+17,1.3724980154037256e+17,1.3541967113078109e+17,1.335895407211896e+17,1.3175941031159837e+17,1.2992927990200688e+17,1.280991494924154e+17,1.2626901908282392e+17,1.2443888867323245e+17,1.2260875826364094e+17,1.2077862785404944e+17,1.1894849744445795e+17,1.1711836703486648e+17,1.1528823662527523e+17,1.1345810621568376e+17,1.1162797580609229e+17,1.0979784539650104e+17,1.0796771498690957e+17,1.0613758457731808e+17,1.043074541677266e+17
